Place_id,Title,Description,Category,Distance (Km.),Rating,Expense (Per Head in Rs.),n_days,Boarding_pt
TD-7,Bharatpur Beach - Neil Island,"from Port Blair Central Bus Stand, Chidiya Tapu, also known as 'Bird Island', is the southernmost tip of South Andaman Island. This is one of the top places to visit in Andaman & Nicobar Islands.Chidiya Tapu is a small village with lush green mangroves and tranquil islands. It is famous for bird watching, sunset view, panoramic scenic beauties, and many colours of oceanic view. The area is filled with around 46 species of birds namely, drongos, hanging parrot, scarlet minivet, emerald dove, long-tailed and red-breasted parakeets, white-bellied sea eagles and grey-fronted and imperial green pigeons to name a few. Popularly known as Sunset Point, Chidiya Tapu is one of the best places to see the sunset in Port Blair, the main hub of the Andaman Islands. The main attractions here include the Chidiya Tapu Biological Park, Chidiya Tapu Beach, the Sylvan Sands and the Munda Pahad beaches. There is also a forest guest house at the top of the hillock that provides .....
", Beach,15,4.6,1268,2, Port Blair
TD-8,Laxmanpur Beach - Neil Island,"rom Port Blair, Ross Island is a small island situated in the South Andaman district of the Andaman & Nicobar Islands. Now, the island is under the control of the Indian Navy and also one of the famous places to visit in Andaman tour.The name of the island was derived from the name of a marine surveyor, Sir Daniel Ross. In 1857, the British took possession of three islands around Port Blair and Ross Island was one of them. This small Ross Island served as the capital of the Andaman Islands from 1858 to 1941 under the British rule. An earthquake in 1941 shook the island and huge buildings collapsed due to the natural calamity. After that, the British shifted their capital to Port Blair, near Ross Island. From 1942 to 1945, the island was under the occupation of Japanese. The British reoccupied the island in 1945 and later abandoned it.The island presently houses the ruins of old buildings like Ballroom, Chief Commissioner's House, Church, Hospital, Bakery, .....
", Heritage,28,4.24,1302,2,rom Port Blair
TD-9,Water Sports Complex - Port Blair,"from Port Blair, Bharatpur Beach is beautiful beach situated beside Neil Jetty in Neil Island. This is one of the best beach in Neil Island and also one of the popular beaches in Andaman & Nicobar Islands.Bharatpur Beach is a serene, calm and white sandy beach. It is well known for its coral reef which is undoubtedly beautiful in Andamans. Another attraction of this beach is the beautiful lush green vegetation and fishes. This is the only place in Neil Island where water sports are being conducted. This beach is ideally recommended for youngsters because of activity options.The beach is popular for activities like coral watching and swimming. One can hire glass-bottom boats for viewing the corals under water. Most of the tourists visit this beach in the morning hours and do snorkeling as in the evening they get to watch the sunset at Laxmanpur Beach. This vast sandy stretch and gently curving bay allows for a perfect swim. The water is so shallow that .....
", Adventure,21,4.47,1150,1, Port Blair
TD-10,Sea Walk - Havelock Island,"rom Neil Jetty and 39 km from Port Blair, Laxmanpur Beach is situated at Laxmanpur Village of Neil Island in Andaman & Nicobar Islands. This is one of the best beach in Neil Island and also one of the top attractions you must include in Honeymoon tour.Laxmanpur Beach is a beautiful and white sandy beach. The beach is a broad spur of white shell sand with shallow water and offers a good snorkeling option. Sunbathing and swimming are other activities. The beach also gives an impressive sunset view. Corals and sea shells are found in abundance at this seafront, which are often collected as souvenirs by visitors. The sea is shallow and calm, making it perfect for swimming and snorkeling. This serene beach offers a stunning panorama, especially when the sun sets in the horizon and will be decently crowded during sun sets. There is natural bridge popularly called as Howrah Bridge in Laxmmanpur Beach .....
", Adventure,29,3.18,706,2,rom Neil Jetty 
TD-11,Scuba Diving & Snorkeling - Havelock Island,"rom Port Blair Central Bus Stand, Andaman Water Sports Complex, also known as Rajiv Gandhi Water Sports Complex, is a famous sports complex located near the Cellular Jail in the north-west part of Port Blair.Andaman Water Sports Complex is a well-known sports complex in India. The unique sports complex offers many adventurous water sports activities like sail boats, para sailing, water scooters, rowing boats, kayaks, paddle boats, and water skiing etc. that will surely be a comfortable as well as enjoyable experience to the tourists.Outboard boat facilities make this complex dynamic in the afternoon. Travellers could boat up to Ross Islands from this complex, which is really an exciting experience. Besides the water activities for all age groups, the monument commemorating the Battle of Aberdeen can be seen within the complex structures. There is an artificial waterfall as well, which is a great attraction among the visitors. A children park and Marina .....
", Adventure,12,3.9,877,2,rom Port Blair 
TD-12,Scuba Diving & Snorkeling - Neil Island,"rom Port Blair Central Bus Stand, Andaman Water Sports Complex, also known as Rajiv Gandhi Water Sports Complex, is a famous sports complex located near the Cellular Jail in the north-west part of Port Blair.Andaman Water Sports Complex is a well-known sports complex in India. The unique sports complex offers many adventurous water sports activities like sail boats, para sailing, water scooters, rowing boats, kayaks, paddle boats, and water skiing etc. that will surely be a comfortable as well as enjoyable experience to the tourists.Outboard boat facilities make this complex dynamic in the afternoon. Travellers could boat up to Ross Islands from this complex, which is really an exciting experience. Besides the water activities for all age groups, the monument commemorating the Battle of Aberdeen can be seen within the complex structures. There is an artificial waterfall as well, which is a great attraction among the visitors. A children park and Marina .....
", Adventure,20,3.56,1361,1,rom Port Blair 
TD-13,Samudrika Marine Museum - Port Blair,"the most unique attractions that one must experience when visiting Andaman Islands. This is one of the best ways to experience underwater marine life. Visitors can enjoy a secure and exciting underwater walk on the sea bed (about 6-7m depth), and witness direct the magnificent marine life in Andamans. Sea Walking is one of the easiest ways to explore the underwater world at Elephant Beach in Havelock Island. Underwater Sea Walking is the safest underwater fun for the whole family. Anyone can enjoy the Sea Walk from 7 to 70 years. The Sea Walk does not require any knowledge of swimming or diving. Qualified experienced guides will accompany the sea walkers. The best part of Sea Walk is that it is very convenient and comfortable to undertake. There is no ear pressure as one has to adjust a transparent helmet kind of an apparatus on the head and that saves from the tremendous water pressure of the under current. There is a constant supply of fresh air pumped .....
", Adventure,12,4.32,1355,1,the most unique
TD-14,Mount Harriet National Park - Port Blair,"ng are the great ways to explore the beautiful underwater marine life. Swim among schools of fish, admire the beautiful corals and enjoy the serenity of underwater life. The coastal belt surrounding Andaman & Nicobar Islands is the abode of one of the richest coral reef ecosystem in the world. The coral reefs and under water formation are untouched by human activities. The best season for diving is from December to May.Havelock Island, Neil Island and Mahatma Gandhi Marine National Park - Wandoor, are the popular places for Scuba Diving & Snorkeling in Andaman & Nicobar Islands. Elephant Beach is popular for snorkeling. Seduction Point, Aquarium, Lighthouse, Pilot Reef, Mac Point, Minerva Ledge and Turtle Bay are promising areas for diving at Havelock. Other than these, Cinque Island, Rutland Island, and Snake Island are the some important places where one can experience the rich marine life.There are many diving schools that offer short term diving .....
", Adventure,31,3.87,838,2,ng are the grea
TD-15,Neil Island,"ng are the great ways to explore the beautiful underwater marine life. Swim among schools of fish, admire the beautiful corals and enjoy the serenity of underwater life. The coastal belt surrounding Andaman & Nicobar Islands is the abode of one of the richest coral reef ecosystem in the world. The coral reefs and under water formation are untouched by human activities. The best season for diving is from December to May.Havelock Island, Neil Island and Mahatma Gandhi Marine National Park - Wandoor, are the popular places for Scuba Diving & Snorkeling in Andaman & Nicobar Islands. The Jetty area and Laxmanpur Beach are the popular dive spots and Bharathpur Beach is the best snorkeling place at Neil Island. Other than these, Cinque Island, Rutland Island, and Snake Island are the some important places where one can experience the rich marine life.There are many diving schools that offer short term diving courses. The Scuba Diving centres have all the facilities .....
", Adventure,33,3.24,1017,2,ng are the grea
TD-16,Sitapur Beach - Neil Island,"rom Port Blair Central Bus Stand, Samudrika Marine Museum is a museum situated in Haddo area of Port Blair in Andaman Islands. The museum is run by the Indian Navy and is one of the popular places to visit during Port Blair tour. Also known as Naval Marine Museum, Samudrika Museum create awareness on various aspects of oceanic environment and houses a vast collection of cells, corals and a few species of colourful fishes of the sea around the islands. The main attraction of the museum is the large skeleton of a blue whale. This museum is a perfect place to know about the various aspects of marine ecology.The museum has five sections presenting history of Andaman Islands, Geographical information, people of Andaman, Archaeology and Marine life. In the first section visitors would know the essential facts about Andamans like volcanoes, tribals, types of wood, insects, type of forests in Andamans. The second section, the aqua sections features an aquarium .....
", Museum,29,3.38,1235,1,rom Port Blair 
TD-17,North Bay Island,"rom Port Blair Central Bus Stand, Samudrika Marine Museum is a museum situated in Haddo area of Port Blair in Andaman Islands. The museum is run by the Indian Navy and is one of the popular places to visit during Port Blair tour. Also known as Naval Marine Museum, Samudrika Museum create awareness on various aspects of oceanic environment and houses a vast collection of cells, corals and a few species of colourful fishes of the sea around the islands. The main attraction of the museum is the large skeleton of a blue whale. This museum is a perfect place to know about the various aspects of marine ecology.The museum has five sections presenting history of Andaman Islands, Geographical information, people of Andaman, Archaeology and Marine life. In the first section visitors would know the essential facts about Andamans like volcanoes, tribals, types of wood, insects, type of forests in Andamans. The second section, the aqua sections features an aquarium .....
", Museum,27,4.07,789,2,rom Port Blair 
