Place_id,Title,Description,Category,Distance (Km.),Rating,Expense (Per Head in Rs.),n_days,Boarding_pt
TD-18,Bharat Mata Mandir,"rom Varanasi Junction, Scindia Ghat is one of the ghats along the banks of holy Ganges in Varanasi of Uttar Pradesh. Situated to the north of Manikarnika Ghat, it is one of the popular tourist attractions in Banaras and also counted among the must visit ghats of Varanasi. Also known as Shinde Ghat, the ghat is named after the Scindias, who built it in 1830. This ghat is highly revered by Hindus, as it is believed that Agni, the Hindu God of Fire, was born here. Scindia Ghat is famous for a partly submerged Shiva temple. Built by Baija Bai, the temple is over 150 year old and got submerged into the water due to the weight of the ghat. It is a common belief that the massive temple masonry continues to sink even to this date.Scindia Ghat is well known for early morning meditation because of its peaceful and clean environment. Many temples are found near the ghat. The ghat is styled with three rows of stone turrets. These turrets are mostly used for resting .....
", Pilgrimage,59,4.14,282,2,rom Varanasi Ju
TD-19,Kaal Bhairav Mandir," from Manikarnika Ghat and 7 km from Varanasi Junction, Panchganga Ghat is another popular ghat along the banks of River Ganga in Varanasi, Uttar Pradesh. It is one of the cleanest ghats in Varanasi and among the popular Varanasi Tourist Places.Panchganga Ghat is called so because it is built at the confluence of five holy rivers - Ganga, Saraswati, Dhupapapa, Yamuna and Kirana. Out of these five only Ganga remains visible while the other four are believed to have disappeared in earth. There are five black stone idols residing here for the five river goddesses. Many devotees throng to this ghat in hopes of attaining blessings from these five goddesses. This ghat has lot of history. It is believed that Panchganga Ghat is also served as a teaching place for Vaidant Ramanand, the Guru of great saint Kabir. Further, it is also believed that the saint poet Tulsi Das composed the famous Vinay-Patrika here at this ghat. This ghat is popular for Alamgir .....
", Pilgrimage,16,4.06,322,1, from Manikarni
TD-20,Bharat Kala Bhavan Museum,"rom Varanasi Junction, Tulsi Ghat is a prominent ghat situated between Assi Ghat and Chet Singh Ghat in the holy town of Varanasi. It is one of the most popular Varanasi Ghats and among the top places to experience Varanasi Tourism. Tulsi Ghat is named in honor of famous saint poet Tulsi Das. It is believed that the saint poet Tulsi Das had written the famous epic Ramcharitmanas at this ghat. Besides, it is also said that when the manuscript fell in the river, it was floated without sinking. Tulsi Das got motivated from the pristine Lord Ram temple located at the bank of the river Ganges. Many reminiscences of Tulsi Das are still available in this Ghat. It is believed that the first ever Ramlila (the story of Lord Rama's life) was staged at this ghat.Earlier called as Lolark Ghat, Tulsi Ghat was renovated and cemented by Baldeo Das Birla, the famous industrialist in 1941. Tulsi Ghat is associated with a number of important activities such as Dhrupad Mela .....
", Pilgrimage,29,4.14,793,1,rom Varanasi Ju
TD-21,Annapurna Devi Mandir,"rom Assi Ghat and 8 km from Varanasi Junction, Sankat Mochan Hanuman Temple is a sacred temple on the banks of River Assi in Varanasi of Uttar Pradesh. Situated near Durgakund Temple, it is one of the holy temples in Kashi and also one of the top places to visit in Varanasi.Sankat Mochan Hanuman Temple is one of the revered temples of Lord Hanuman in the city of Varanasi. The word Sankat Mochan means deliverer from troubles. Sankat Mochan Temple was founded by Tulsidas, author of the Ramcharitmanas. It was constructed in 1900s by Pandit Madan Mohan Malviya (founder of BHU). It is believed that temple has been built at the very spot where the saint Tulsidas had a vision of Lord Hanuman. According to Vedic Astrology, Lord Hanuman protects his devotees from the anger of planet Saturn and those who have ill placed Saturn in their horoscope visit Sankat Mochan Temple to get remedy. The laddu offered at this temple is essentially famous among the locals. .....
", Pilgrimage,37,4.1,512,1,rom Assi Ghat a
TD-22,Jantar Mantar / Man Singh Observatory,"rom Assi Ghat and 8 km from Varanasi Junction, Sankat Mochan Hanuman Temple is a sacred temple on the banks of River Assi in Varanasi of Uttar Pradesh. Situated near Durgakund Temple, it is one of the holy temples in Kashi and also one of the top places to visit in Varanasi.Sankat Mochan Hanuman Temple is one of the revered temples of Lord Hanuman in the city of Varanasi. The word Sankat Mochan means deliverer from troubles. Sankat Mochan Temple was founded by Tulsidas, author of the Ramcharitmanas. It was constructed in 1900s by Pandit Madan Mohan Malviya (founder of BHU). It is believed that temple has been built at the very spot where the saint Tulsidas had a vision of Lord Hanuman. According to Vedic Astrology, Lord Hanuman protects his devotees from the anger of planet Saturn and those who have ill placed Saturn in their horoscope visit Sankat Mochan Temple to get remedy. The laddu offered at this temple is essentially famous among the locals. .....
", Pilgrimage,43,4.15,559,2,rom Assi Ghat a
TD-23,Sri Kasi Vishalakshi Devi Temple,"rom Varanasi Junction, Bharat Mata Mandir is fairly a new temple located at Mahatma Gandhi Kashi Vidyapeeth Campus in Varanasi city of Uttar Pradesh. Dedicated to Mother India, it claims to be the only one of its kind in the world and among the popular places to visit in Banaras.Bharat Mata Mandir was constructed in 1936 CE by freedom fighter Babu Shiv Prasad Gupta and was inaugurated by Mahatma Gandhi. The temple is in the shape of pentagon with five pillars supporting the structure. Instead of traditional statues of gods and goddesses, this temple has a huge map of undivided India carved in marble. The map depicts the mountains, plains and oceans up to scale. This is a unique temple and a symbol of patriotism. This temple is placed itself in the settings of natural beauty overlooking the Ganges and its holy Ghats in Banaras. Timings: 9.30 AM - 8 PM
", Pilgrimage,63,4.04,460,1,rom Varanasi Ju
TD-24,Chunar Fort,"rom Kashi Vishwanath Mandir and 5 km from Varanasi Junction, Kaal Bhairav Temple is a Hindu Temple situated at Vishweshwarganj area of Varanasi. It is one of the oldest temples in Varanasi and also one of the best Places to visit in Banaras.Dedicated to Lord Bhairav Naath, the temple has great historical and cultural importance in Hinduism; especially amongst the locals. Bhairav is considered to as the fearsome manifestation of Lord Shiva who wears a garland of skulls and carries a club of peacock feathers. Lord Kaal Bhairav is believed to be the guardian deity of Varanasi and everyone who wants to live in Varanasi need to take his permission. He is also believed to be the Kotwal of 'Sati pind', without his permission no one can touch the 'Sati pind'. According to legend, Lord Bhairav was born from the Third eye of Lord Shiva and he is the symbol of Anger. He cut one of the heads of Brahma himself when ordered by Lord Shiva. Cutting off Brahma's fifth .....
", Pilgrimage,24,4.13,392,2,rom Kashi Vishw
TD-25,Vijaygarh Fort,"from Varanasi Junction, Bharat Kala Bhavan Museum is an art and archeological museum located within the campus of Banaras Hindu University, Varanasi. It is one of the oldest museums in India and also one of the important places to visit in Varanasi.Bharat Kala Bhavan Museum was established in 1920 AD. From 1920 to 1962, the museum was shifted to several locations within Varanasi. Pandit Jawaharlal Nehru laid the foundation of the existing museum building in 1950 and the museum was shifted to its existing location in 1962. Rabindranath Tagore was its first honorary chairman. However the full credit for its development and upgradation goes to late Rai Krishnadasa who was a renowned Hindi writer and a great pioneer.The museum holds more than 100,000 memorable collections of artifacts. These artifacts are displayed in different galleries namely Mahamana Malaviya Gallery, Nicholas Roerich Gallery, Chhavi or Painting Gallery, Sculpture Gallery, Nidhi or Treasure .....
", Museum,60,4.13,261,2, Varanasi J
TD-26,Chandraprabha Wildlife Sanctuary,"rom Varanasi Junction, Annapurna Devi Mandir is a popular Hindu temple situated near Kashi Vishwanath Temple in Vishwanath Galli area of Varanasi, Uttar Pradesh. Having great religious importance in Hinduism, it is one of the popular places to visit in Varanasi.The temple was constructed by Maratha Peshwa Baji Rao in 1729 AD. Having great religious importance in Hinduism, the temple is dedicated to Goddess Annapurna Devi, the Goddess of Food or the Goddess of Nourishment. It is believed that Goddess Parvati gave Alms to Shiva, and she is depicted with a bowl in one hand and ladle in the other, serving food to Shiva, standing in front of her with his begging bowl in the hand. Mata Annapurna is the Goddess of Varanasi who always protects Kashi and feeding her devotees.According to the legend, the entire world becomes dark when Mata Parvati closed all the three eyes of Lord Shiva. Due to this, Mata Parvati too lost her Gauri Rupa and asked Lord Shiva's .....
", Pilgrimage,68,4.07,796,1,rom Varanasi Ju
TD-27,Harishchandra Ghat,"rom Varanasi Junction, Annapurna Devi Mandir is a popular Hindu temple situated near Kashi Vishwanath Temple in Vishwanath Galli area of Varanasi, Uttar Pradesh. Having great religious importance in Hinduism, it is one of the popular places to visit in Varanasi.The temple was constructed by Maratha Peshwa Baji Rao in 1729 AD. Having great religious importance in Hinduism, the temple is dedicated to Goddess Annapurna Devi, the Goddess of Food or the Goddess of Nourishment. It is believed that Goddess Parvati gave Alms to Shiva, and she is depicted with a bowl in one hand and ladle in the other, serving food to Shiva, standing in front of her with his begging bowl in the hand. Mata Annapurna is the Goddess of Varanasi who always protects Kashi and feeding her devotees.According to the legend, the entire world becomes dark when Mata Parvati closed all the three eyes of Lord Shiva. Due to this, Mata Parvati too lost her Gauri Rupa and asked Lord Shiva's .....
", Pilgrimage,24,4.12,385,1,rom Varanasi Ju
TD-28,Lakhaniya Dari Waterfalls,"from Sri Kashi Vishwanath Temple and 4 km from Varanasi Junction, Jantar Mantar is an observatory situated atop Man Mahal Palace near the famous Dashashwamedh ghat in Varanasi of Uttar Pradesh. It is one of the popular Varanasi Tourist Places. Jantar Mantar was constructed in 1737 CE by Jai Singh, the Maharaja of Jaipur. He was a great admirer of science and technology and he was particularly passionate about astronomy. Also known as Yantra Mandir, it was built in order to evaluate the exact time and altitude of the place, the declination of Sun, stars and planets and to determine eclipses. It was the replica of other observatories in New Delhi, Jaipur, Ujjain, and Mathura.Housing several masonry instruments to record the motion, speed and properties of stars, planets, and study astronomy, the building shows accurate results until now. The site is renowned for its multiple structures in various shapes that have their specialised function for astronomical .....
", Museum,39,4.18,190,1, Sri Kashi
TD-29,,"rom Varanasi Junction, Sri Kashi Vishalakshi Temple is a Hindu temple situated at Mir Ghat on the banks of the Ganges at Varanasi in Uttar Pradesh, India. Situated near Kashi Vishwanath Mandir, it is among the popular temples in Banaras and also one of the must visit places in Varanasi.The temple is dedicated to Goddess Vishalakshi Devi, the divine form of Goddess Sati. This temple is one among the 51 Shakti Peethas, and is part of the famous triad of temples- Kanchi Kamakshi, Madurai Meenakshi and Kashi Vishalakshi. According to mythology, the earring of the goddess Sati has fallen on this holy spot of Varanasi. Another version says that this is a Shakti Peetha only because one of the three eyes of Goddess Sati (Akshi) fell here. As the divine eye can perceive the entire universe, Mother here is called Vishalakshi, the vast-eyed.Sri Vishalakshi Temple is built in South Indian architectural style. The Gopuram at the entrance has elaborate carvings and .....
", Pilgrimage,30,4.13,350,2,rom Varanasi Ju
